Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
4160 Kolding Sygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1803.0,18.0,3.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,21,153405.0,1804.0,18.0,4.0,False,False,False,False,True,True,False,False,False,False,False
4160 Kolding Sygehus. apoteket,1 stk.,1.0,100.0,L04AB02,179,659231.94,1804.0,18.0,4.0,False,False,False,False,True,False,True,False,False,False,False
4160 Kolding Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,4,15531.2,1804.0,18.0,4.0,False,False,False,False,True,False,False,True,False,False,False
4160 Kolding Sygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3,72789.33,1804.0,18.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,1 stk.,1.0,130.0,L04AC05,2,50188.72,1804.0,18.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,1 stk.  (0.5 ml),1.0,45.0,L04AC05,1,23855.33,1804.0,18.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,8,58440.0,1805.0,18.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4160 Kolding Sygehus. apoteket,1 stk.,1.0,100.0,L04AB02,237,872837.82,1805.0,18.0,5.0,False,False,False,False,True,False,True,False,False,False,False
4160 Kolding Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,26,100952.8,1805.0,18.0,5.0,False,False,False,False,True,False,False,True,False,False,False
4160 Kolding Sygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,4,95421.32,1805.0,18.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,34,248370.0,1806.0,18.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4160 Kolding Sygehus. apoteket,1 stk.,1.0,100.0,L04AB02,211,777083.46,1806.0,18.0,6.0,False,False,False,False,True,False,True,False,False,False,False
4160 Kolding Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,20,77656.0,1806.0,18.0,6.0,False,False,False,False,True,False,False,True,False,False,False
4160 Kolding Sygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3,71565.99,1806.0,18.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,1 stk.,1.0,130.0,L04AC05,8,200754.88,1806.0,18.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4160 Kolding Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,18,131490.0,1807.0,18.0,7.0,False,False,False,False,True,True,False,False,False,False,False
4160 Kolding Sygehus. apoteket,1 stk.,1.0,100.0,L04AB02,214,788132.04,1807.0,18.0,7.0,False,False,False,False,True,False,True,False,False,False,False
